brand,machine_model,component_type,primary_part_number,alternate_part_numbers,product_name,compatible_models,serial_notes,chassis_mount_notes,supersession_notes,researched_vs_verified,publish_status,generated_component_url,component_page_in_sitemap,standalone_part_page_in_sitemap,generates_product_schema,generates_parts_slug
CAT,305ECR,bottom-roller,265-7674,422-0837,Cat 304C CR / 305C CR Bottom Roller 265-7674,"Caterpillar 304CCR, 305CCR, 305DCR, 305ECR, 305E2, 305E2CR, 305.5D, 305.5DCR, 305.5E, 305.5E2, 305.5ECR, 303.5E2CR, 305.5E2FB, 306E2FB",305E2CR S/N DJX/H5M; 305.5D S/N FLZ; 305.5E2 S/N EJX/CR5; 305.5E2FB S/N WE2; 306E2FB S/N E2W noted by RubberTrax.,Single flange center guide bottom roller; bolts to track frame with two bolts.,Superseded to 422-0837.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/cat-305ecr,YES,NO,NO,NO
CAT,305ECR,bottom-roller,422-0837,265-7674,Cat 304C CR / 305C CR Bottom Roller 422-0837,Same page as 265-7674: Cat 304/305/305.5/306E2 family listed,See 265-7674 serial notes.,Single flange center guide bottom roller.,422-0837 is supersession from 265-7674.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/cat-305ecr,YES,NO,NO,NO
CAT,306E2FB,bottom-roller,265-7674,422-0837,Cat 304C CR / 305C CR Bottom Roller 265-7674,"Caterpillar 304CCR, 305CCR, 305DCR, 305ECR, 305E2, 305E2CR, 305.5D, 305.5DCR, 305.5E, 305.5E2, 305.5ECR, 303.5E2CR, 305.5E2FB, 306E2FB",305E2CR S/N DJX/H5M; 305.5D S/N FLZ; 305.5E2 S/N EJX/CR5; 305.5E2FB S/N WE2; 306E2FB S/N E2W noted by RubberTrax.,Single flange center guide bottom roller; bolts to track frame with two bolts.,Superseded to 422-0837.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/cat-306e2fb,YES,NO,NO,NO
Kubota,KX040-4,bottom-roller,RD118-21700,RD118-21700,Kubota KX121-3 / KX040-4 Bottom Roller RD118-21700,"Kubota KX121-3, KX121-3SS, KX121-3ST, KX040-4",No serial break extracted from RubberTrax snippet; verify if steel-track version is required.,Mini excavator bottom center roller; RubberTrax notes steel-track version is stocked separately/needs selection.,RubberTrax lists Kubota dealer part number RD118-21700.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx040-4,YES,NO,NO,NO
Kubota,KX057-4,bottom-roller,RD411-21700,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21700,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Mini excavator bottom roller with sealed ball-bearing design and stainless steel shaft noted by RubberTrax.,"RubberTrax lists RD411-21702, RD411-21703, RD441-21702, RD579-21700, RD461-21900.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx057-4,YES,NO,NO,NO
Kubota,KX057-4,bottom-roller,RD411-21703,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21703,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Same RubberTrax page/family as RD411-21700; mini excavator bottom roller.,Cross-reference family includes RD411-21700/RD411-21702/RD411-21703 and related alternates.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx057-4,YES,NO,NO,NO
Kubota,KX121-3,bottom-roller,RD118-21700,RD118-21700,Kubota KX121-3 / KX040-4 Bottom Roller RD118-21700,"Kubota KX121-3, KX121-3SS, KX121-3ST, KX040-4",No serial break extracted from RubberTrax snippet; verify if steel-track version is required.,Mini excavator bottom center roller; RubberTrax notes steel-track version is stocked separately/needs selection.,RubberTrax lists Kubota dealer part number RD118-21700.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx121-3,YES,NO,NO,NO
Kubota,KX121-3SS,bottom-roller,RD118-21700,RD118-21700,Kubota KX121-3 / KX040-4 Bottom Roller RD118-21700,"Kubota KX121-3, KX121-3SS, KX121-3ST, KX040-4",No serial break extracted from RubberTrax snippet; verify if steel-track version is required.,Mini excavator bottom center roller; RubberTrax notes steel-track version is stocked separately/needs selection.,RubberTrax lists Kubota dealer part number RD118-21700.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx121-3ss,YES,NO,NO,NO
Kubota,KX121-3ST,bottom-roller,RD118-21700,RD118-21700,Kubota KX121-3 / KX040-4 Bottom Roller RD118-21700,"Kubota KX121-3, KX121-3SS, KX121-3ST, KX040-4",No serial break extracted from RubberTrax snippet; verify if steel-track version is required.,Mini excavator bottom center roller; RubberTrax notes steel-track version is stocked separately/needs selection.,RubberTrax lists Kubota dealer part number RD118-21700.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx121-3st,YES,NO,NO,NO
Kubota,KX161-3,bottom-roller,RD411-21700,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21700,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Mini excavator bottom roller with sealed ball-bearing design and stainless steel shaft noted by RubberTrax.,"RubberTrax lists RD411-21702, RD411-21703, RD441-21702, RD579-21700, RD461-21900.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx161-3,YES,NO,NO,NO
Kubota,KX161-3,bottom-roller,RD411-21703,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21703,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Same RubberTrax page/family as RD411-21700; mini excavator bottom roller.,Cross-reference family includes RD411-21700/RD411-21702/RD411-21703 and related alternates.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-kx161-3,YES,NO,NO,NO
Kubota,SVL65-2,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl65-2,YES,YES,YES,YES
Kubota,SVL65-2,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl65-2,YES,YES,YES,YES
Kubota,SVL65-2C,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl65-2c,YES,YES,YES,YES
Kubota,SVL65-2C,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl65-2c,YES,YES,YES,YES
Kubota,SVL75,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl75,YES,YES,YES,YES
Kubota,SVL75,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl75,YES,YES,YES,YES
Kubota,SVL75-2,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl75-2,YES,YES,YES,YES
Kubota,SVL75-2C,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl75-2c,YES,YES,YES,YES
Kubota,SVL75C,sprocket,V0511-21110,,"Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C drive sprocket","Kubota SVL65-2, SVL65-2C, SVL75, SVL75-2, SVL75C, SVL75-2C",,,V0511-21110,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl75c,YES,YES,YES,YES
Kubota,SVL90,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl90,YES,YES,YES,YES
Kubota,SVL90,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl90,YES,YES,YES,YES
Kubota,SVL90-2,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl90-2,YES,YES,YES,YES
Kubota,SVL90-2,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl90-2,YES,YES,YES,YES
Kubota,SVL90-2C,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl90-2c,YES,YES,YES,YES
Kubota,SVL90-2C,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl90-2c,YES,YES,YES,YES
Kubota,SVL90C,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl90c,YES,YES,YES,YES
Kubota,SVL90C,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl90c,YES,YES,YES,YES
Kubota,SVL95-2S,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl95-2s,YES,YES,YES,YES
Kubota,SVL95-2S,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl95-2s,YES,YES,YES,YES
Kubota,SVL95-2SC,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl95-2sc,YES,YES,YES,YES
Kubota,SVL95-2SC,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl95-2sc,YES,YES,YES,YES
Kubota,SVL97-2,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl97-2,YES,YES,YES,YES
Kubota,SVL97-2,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl97-2,YES,YES,YES,YES
Kubota,SVL97-2C,bottom-roller,V0511-25104,V0511-25100,Kubota SVL75 and SVL90 compact track loaders bottom rollers,"Kubota SVL65-2, Kubota SVL65-2C, Kubota SVL75, SVL90, SVL90C, SVL90-2, SVL90-2C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0511-25104,verified,,https://rubbertrackwholesale.com/bottom-rollers/kubota-svl97-2c,YES,YES,YES,YES
Kubota,SVL97-2C,sprocket,V0611-21112,,Kubota SVL90 Drive Sprocket,"Kubota SVL90, SVL90C, SVL90-2, SVL90-2C, SVL90C, SVL95-2S, SVL95-2SC, SVL97-2, SVL97-2C",,,V0611-21112,verified,,https://rubbertrackwholesale.com/sprockets/kubota-svl97-2c,YES,YES,YES,YES
Kubota,U40-3,bottom-roller,RD411-21700,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21700,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Mini excavator bottom roller with sealed ball-bearing design and stainless steel shaft noted by RubberTrax.,"RubberTrax lists RD411-21702, RD411-21703, RD441-21702, RD579-21700, RD461-21900.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u40-3,YES,NO,NO,NO
Kubota,U40-3,bottom-roller,RD411-21703,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21703,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Same RubberTrax page/family as RD411-21700; mini excavator bottom roller.,Cross-reference family includes RD411-21700/RD411-21702/RD411-21703 and related alternates.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u40-3,YES,NO,NO,NO
Kubota,U45-3,bottom-roller,RD411-21700,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21700,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Mini excavator bottom roller with sealed ball-bearing design and stainless steel shaft noted by RubberTrax.,"RubberTrax lists RD411-21702, RD411-21703, RD441-21702, RD579-21700, RD461-21900.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u45-3,YES,NO,NO,NO
Kubota,U45-3,bottom-roller,RD411-21703,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21703,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Same RubberTrax page/family as RD411-21700; mini excavator bottom roller.,Cross-reference family includes RD411-21700/RD411-21702/RD411-21703 and related alternates.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u45-3,YES,NO,NO,NO
Kubota,U55-4,bottom-roller,RD411-21700,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21700,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Mini excavator bottom roller with sealed ball-bearing design and stainless steel shaft noted by RubberTrax.,"RubberTrax lists RD411-21702, RD411-21703, RD441-21702, RD579-21700, RD461-21900.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u55-4,YES,NO,NO,NO
Kubota,U55-4,bottom-roller,RD411-21703,RD411-21702; RD411-21703; RD441-21702; RD579-21700; RD461-21900,Kubota KX161-3 / U45-3 Bottom Roller RD411-21703,"Kubota KX161-3, U45-3, U40-3, KX057-4, U55-4",No specific serial break extracted; verify model/configuration before ordering.,Same RubberTrax page/family as RD411-21700; mini excavator bottom roller.,Cross-reference family includes RD411-21700/RD411-21702/RD411-21703 and related alternates.,researched,staged,https://rubbertrackwholesale.com/bottom-rollers/kubota-u55-4,YES,NO,NO,NO
Takeuchi,TL10,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl10,YES,NO,NO,NO
Takeuchi,TL12,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl12,YES,NO,NO,NO
Takeuchi,TL140,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl140,YES,NO,NO,NO
Takeuchi,TL150,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl150,YES,NO,NO,NO
Takeuchi,TL240,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl240,YES,NO,NO,NO
Takeuchi,TL250,bottom-roller,881130500,881130500,Takeuchi TL10 / TL12 / TL240 / TL250 Bottom Roller 881130500,"Takeuchi TL140, TL150, TL10, TL12, TL240, TL250",No specific serial break extracted; verify by model and serial before ordering.,Bottom track roller down the center of Takeuchi TL undercarriage; front roller and idler are separate parts.,"RubberTrax machine-family pages reference related drive sprockets 881160110 / 08821-60010, idler 08811-40300, front roller 08811-31300.",researched,staged,https://rubbertrackwholesale.com/bottom-rollers/takeuchi-tl250,YES,NO,NO,NO
